Index,Date,Customer_ID,Transaction_ID,SKU_Category,SKU,Quantity,Sales_Amount,Operational_Cost,Customer_Age,is_outlier
334,4/1/2022,7330,336,Cargo pants,41AOW,2.0,110.2,34.6,57,False
335,4/1/2022,3855,338,Blazer,RBNO8,1.0,100.2,70.1,53,False
336,4/1/2022,3767,339,Cargo pants,OV1P9,1.0,57.3,39.1,65,False
337,4/1/2022,3767,339,Skirt,YHMLE,1.0,41.9,29.3,65,False
338,4/1/2022,8638,341,T-shirt,FUPBO,1.0,74.3,49.5,46,False
339,4/1/2022,8990,342,Hoodie,DLFQW,3.0,83.7,18.3,36,False
340,4/1/2022,991,343,Hoodie,X360N,1.0,43.8,30.6,38,False
341,4/1/2022,2444,344,Shorts,84E9S,1.0,14.4,11.8,50,False
342,4/1/2022,7232,345,Dresses,MEWW0,1.0,58.8,40.2,33,False
343,4/1/2022,8639,346,T-shirt,IYY6V,2.0,87.3,29.6,40,False
344,4/1/2022,428,347,Cargo pants,7Y2WS,1.0,49.1,35.9,39,False
345,4/1/2022,1350,348,Cargo pants,7YOPV,1.0,56.6,40.5,60,False
346,4/1/2022,1350,348,Cargo pants,JCYBN,1.0,53.8,35.9,60,False
347,4/1/2022,2572,349,Hoodie,CQPZ8,1.0,53.1,37.0,49,False
348,4/1/2022,3594,351,T-shirt,FUPBO,1.0,74.3,49.5,41,False
349,4/1/2022,5435,353,T-shirt,TU0A5,1.0,35.4,23.0,27,False
350,4/1/2022,5435,353,Skirt,1XG54,1.0,67.5,47.2,27,False
351,4/1/2022,5435,353,T-shirt,QM3C8,1.0,55.9,38.7,27,False
352,4/1/2022,5435,353,Jeans,BK9BM,1.0,48.1,32.5,27,False
353,4/1/2022,2417,354,Crop Top,MRE4J,2.0,66.8,28.1,46,False
354,4/1/2022,2490,356,Dress shirt,HZEFW,1.0,74.6,62.9,60,False
355,4/1/2022,2490,356,Dresses,CYAX0,1.0,36.8,26.5,60,False
356,4/1/2022,2884,359,Hoodie,DUV2Y,1.0,78.1,50.5,39,False
357,4/1/2022,2884,359,Hoodie,EIX2K,3.0,72.5,16.1,39,False
358,4/1/2022,9360,360,Crop Top,7FGIM,1.0,72.9,55.5,40,False
359,4/1/2022,9360,360,T-shirt,UNJKW,1.0,21.1,14.7,40,False
360,4/1/2022,5990,363,Hoodie,4R4F9,1.0,57.3,39.2,47,False
361,4/1/2022,5990,363,T-shirt,UNJKW,1.0,21.1,14.7,47,False
362,4/1/2022,8079,364,T-shirt,ZDSYK,1.0,17.1,12.3,43,False
363,4/1/2022,7902,366,Trench coat,LI0IX,1.0,62.5,36.5,48,False
364,4/1/2022,8531,367,Hoodie,KZY2N,1.0,38.2,24.9,59,False
365,4/1/2022,2132,368,Skirt,2GSVD,2.0,126.7,44.1,52,False
366,4/1/2022,2512,369,Hoodie,F90L2,1.0,23.1,16.9,52,False
367,4/1/2022,4553,370,Skirt,ABFD7,1.0,48.4,37.8,56,False
368,4/1/2022,4553,371,Skirt,CZUZX,1.0,63.5,44.6,56,False
369,4/1/2022,1134,372,Cargo pants,IPVE6,2.0,90.0,28.2,32,False
370,4/1/2022,1134,372,T-shirt,X5TFY,1.0,45.0,28.3,32,False
371,4/1/2022,83,373,Hoodie,B4KFE,1.0,55.6,35.5,60,False
372,4/1/2022,83,373,Blazer,PO1N6,1.0,74.4,45.6,60,False
373,4/1/2022,6556,374,Cargo pants,S7G2E,1.0,79.4,52.9,41,False
374,4/1/2022,8486,376,T-shirt,UNJKW,1.0,21.1,14.7,37,False
375,4/1/2022,4956,377,Cargo pants,DMJ70,1.0,57.3,42.5,31,False
376,4/1/2022,4956,377,Skirt,51OBI,2.0,135.0,48.8,31,False
377,4/1/2022,5661,378,Cargo pants,1MR3E,1.0,94.0,69.7,38,False
378,4/1/2022,5661,379,Jeans,J2RPB,1.0,34.1,20.1,38,False
379,4/1/2022,5661,380,Jeans,XC8GZ,1.0,39.6,26.2,38,False
380,4/1/2022,8996,381,T-shirt,RWLKX,1.0,31.3,19.8,52,False
381,4/1/2022,5392,382,Shorts,2SVKS,4.0,88.3,16.7,23,False
382,5/1/2022,8514,384,Hat,W69MG,2.0,129.6,53.5,59,False
383,5/1/2022,8514,384,T-shirt,TL4WZ,1.0,40.0,27.2,59,False
384,5/1/2022,8514,384,Sunglasses,XJUD6,2.0,124.6,51.9,59,False
385,5/1/2022,8514,384,Shorts,24RYV,1.0,30.0,22.4,59,False
386,5/1/2022,8514,384,Dresses,U6L1W,2.0,205.4,72.5,59,False
387,5/1/2022,3746,386,Shoes,81AIS,1.0,82.5,57.8,57,False
388,5/1/2022,6070,387,Bomber jacket,U1GN5,1.0,143.6,90.8,43,False
389,5/1/2022,6070,387,Sunglasses,4I1VS,1.0,135.6,106.7,43,False
390,5/1/2022,6070,387,Dresses,ZDER3,3.0,258.6,61.3,43,False
391,5/1/2022,6070,387,Hat,X9YT7,1.0,19.0,14.9,43,False
392,5/1/2022,4459,388,T-shirt,ZDSYK,1.0,17.1,12.3,44,False
393,5/1/2022,7440,391,Dresses,BDD5Z,3.0,243.0,56.6,31,False
394,5/1/2022,7440,391,Dress shirt,6TXTJ,2.0,25.9,10.5,31,False
395,5/1/2022,7440,391,T-shirt,ZDSYK,1.0,17.1,12.3,31,False
396,5/1/2022,7440,391,Hat,L6Q95,1.0,23.3,18.7,31,False
397,5/1/2022,5320,392,Skirt,JXPYA,1.0,25.9,20.1,37,False
398,5/1/2022,5320,392,Hoodie,XQBTK,1.0,23.7,15.8,37,False
399,5/1/2022,7174,393,Shoes,T0OVZ,1.0,123.5,77.9,56,False
400,5/1/2022,4661,397,T-shirt,V36PA,2.0,64.2,22.4,33,False
401,5/1/2022,5941,398,Trench coat,LI0IX,1.0,62.5,36.5,34,False
402,5/1/2022,2843,401,Bomber jacket,KGVRC,2.0,164.2,56.6,29,False
403,5/1/2022,3449,402,T-shirt,JJLXQ,1.0,48.4,31.1,40,False
404,5/1/2022,6788,403,T-shirt,M6J9W,1.0,74.3,52.4,57,False
405,5/1/2022,6788,403,Blazer,A59HR,3.0,62.5,14.6,57,False
406,5/1/2022,1493,404,Hoodie,DLFQW,1.0,41.9,27.5,44,False
407,5/1/2022,5179,405,Shorts,NPSQA,1.0,21.6,16.5,48,False
408,5/1/2022,5179,405,Shorts,58LSB,1.0,16.5,14.1,48,False
409,5/1/2022,5179,405,Dresses,6DVMD,2.0,120.6,43.2,48,False
410,5/1/2022,2330,407,Trench coat,FDDWJ,1.0,39.9,24.2,22,False
411,5/1/2022,1489,409,Crop Top,GZOZ6,1.0,88.8,75.7,25,False
412,5/1/2022,4214,410,Cargo pants,OV1P9,1.0,57.3,39.1,32,False
413,5/1/2022,4214,410,T-shirt,BW1M6,1.0,13.6,9.6,32,False
414,5/1/2022,4214,410,Crop Top,MRE4J,1.0,33.4,28.1,32,False
415,5/1/2022,744,412,Hoodie,DUWYY,1.0,41.9,27.9,41,False
416,5/1/2022,1209,413,Cargo pants,41AOW,1.0,64.8,40.7,48,False
417,5/1/2022,1630,414,Crop Top,MM3E0,2.0,253.8,97.6,49,False
418,5/1/2022,1630,415,Cargo pants,5AI3S,1.0,50.4,35.7,49,False
419,5/1/2022,2015,416,Skirt,D2YKO,1.0,59.3,40.2,55,False
420,5/1/2022,5288,417,Dress shirt,SJ0ZD,1.0,12.4,10.6,53,False
421,5/1/2022,5288,417,Shoes,62RSL,1.0,67.5,42.7,53,False
422,5/1/2022,5288,417,T-shirt,X5TFY,1.0,45.0,28.3,53,False
423,5/1/2022,5242,418,Hat,O9RUX,3.0,189.8,49.2,36,False
424,5/1/2022,9487,420,Cargo pants,7Y2WS,1.0,49.1,35.9,28,False
425,5/1/2022,8435,421,Trench coat,LI0IX,1.0,62.5,36.5,25,False
426,5/1/2022,8435,421,Shorts,4X8P4,1.0,51.9,39.2,25,False
427,5/1/2022,6803,422,Crop Top,MRE4J,1.0,33.4,28.1,53,False
428,5/1/2022,6803,422,Blazer,RBNO8,1.0,100.2,70.1,53,False
429,5/1/2022,3167,423,Skirt,ABFD7,1.0,48.4,37.8,25,False
430,5/1/2022,5954,424,Dresses,HCTMU,1.0,107.3,75.2,33,False
431,5/1/2022,5954,424,Dress shirt,29DS1,1.0,93.5,74.1,33,False
432,5/1/2022,6448,426,Trench coat,N9B79,1.0,34.4,17.9,53,False
433,5/1/2022,6448,426,Dress shirt,FF653,1.0,28.2,24.3,53,False
434,5/1/2022,6448,426,Dress shirt,6TXTJ,1.0,12.9,10.4,53,False
435,5/1/2022,3568,427,T-shirt,QM3C8,1.0,55.9,38.7,44,False
436,5/1/2022,6896,430,T-shirt,JJLXQ,1.0,48.4,31.1,60,False
437,5/1/2022,2443,431,Dress shirt,W53F2,2.0,24.3,9.9,58,False
438,5/1/2022,2443,431,Dresses,9F8O1,1.0,61.8,43.0,58,False
439,5/1/2022,2443,431,Dresses,CYAX0,2.0,73.7,26.6,58,False
440,5/1/2022,5012,432,Trench coat,T4MAL,1.0,50.5,30.4,23,False
441,5/1/2022,1820,434,Dress shirt,3ZY0H,2.0,100.0,39.4,49,False
442,5/1/2022,1820,434,Blazer,LPLTZ,1.0,39.0,24.3,49,False
443,5/1/2022,1820,434,T-shirt,TL4WZ,1.0,40.0,27.2,49,False
444,5/1/2022,1820,434,Dress shirt,29DS1,2.0,186.7,73.9,49,False
445,5/1/2022,1820,434,Shorts,OGKA9,2.0,76.1,32.5,49,False
446,5/1/2022,7191,435,Shoes,F79YP,1.0,169.1,117.0,42,False
447,5/1/2022,5051,436,T-shirt,H87RV,1.0,60.0,37.2,33,False
448,5/1/2022,6986,437,Dresses,92US4,1.0,158.6,121.2,24,False
449,5/1/2022,6986,437,T-shirt,TL4WZ,2.0,80.2,27.3,24,False
450,5/1/2022,6986,437,Dress shirt,2IUD5,2.0,41.7,16.8,24,False
451,5/1/2022,6986,437,Hat,PWG2Z,1.0,50.1,42.2,24,False
452,5/1/2022,5427,438,Jeans,2JVLK,1.0,77.1,51.1,29,False
453,5/1/2022,5427,438,Cargo pants,B2IW9,1.0,90.0,65.6,29,False
454,5/1/2022,2232,439,Skirt,51OBI,1.0,67.5,48.8,61,False
455,5/1/2022,878,440,Jeans,LYZYR,1.0,71.5,41.8,58,False
456,5/1/2022,5344,444,Skirt,JXPYA,1.0,25.9,20.1,21,False
457,5/1/2022,5550,446,Hoodie,4I10N,1.0,41.9,27.3,21,False
458,5/1/2022,5550,446,Hoodie,DUWYY,1.0,41.9,27.9,21,False
459,5/1/2022,2508,447,Shoes,WG7HI,1.0,51.8,31.2,51,False
460,5/1/2022,2508,447,Shoes,ECUP5,1.0,122.1,82.8,51,False
461,5/1/2022,2508,447,Jeans,SL4AY,1.0,42.3,25.7,51,False
462,5/1/2022,2508,447,Crop Top,K67NA,1.0,232.5,201.3,51,False
463,5/1/2022,2508,447,Cargo pants,6RXA9,1.0,56.2,37.3,51,False
464,5/1/2022,839,452,Skirt,ABFD7,1.0,48.4,37.8,51,False
465,5/1/2022,839,452,T-shirt,UNJKW,1.0,21.1,14.7,51,False
466,5/1/2022,1945,453,Hat,FI2NX,3.0,207.5,58.3,45,False
467,5/1/2022,1945,453,Dresses,5S43J,1.0,114.8,84.7,45,False
468,5/1/2022,1945,453,Crop Top,MRE4J,1.0,33.4,28.1,45,False
469,5/1/2022,5284,454,T-shirt,COWU2,1.0,44.3,29.8,45,False
470,5/1/2022,5284,454,Hoodie,YIM6C,1.0,86.5,56.7,45,False
471,5/1/2022,5284,454,Hoodie,F64H7,1.0,28.6,18.3,45,False
472,5/1/2022,6276,457,Blazer,LPLTZ,1.0,39.0,24.3,40,False
473,5/1/2022,6276,457,Dress shirt,W53F2,1.0,12.2,10.0,40,False
474,5/1/2022,6276,457,Dresses,ZDER3,3.0,258.6,61.3,40,False
475,5/1/2022,6276,457,Shorts,4X8P4,1.0,51.9,39.2,40,False
476,5/1/2022,5026,458,T-shirt,0WB9Z,1.0,43.7,27.1,50,False
477,5/1/2022,5026,458,Shorts,67D07,2.0,67.4,26.6,50,False
478,5/1/2022,350,462,Shorts,2SVKS,2.0,44.3,16.8,32,False
479,5/1/2022,5448,463,Bomber jacket,CWB61,3.0,135.8,31.2,30,False
480,5/1/2022,5448,463,Dresses,BA88U,1.0,308.3,237.4,30,False
481,5/1/2022,5448,463,Hat,X9YT7,1.0,19.0,14.9,30,False
482,5/1/2022,2239,464,Shorts,VHZUD,2.0,54.3,22.9,24,False
483,5/1/2022,5286,465,Crop Top,2XXGI,1.0,48.8,41.1,26,False
484,5/1/2022,5286,465,Hoodie,DLFQW,1.0,41.9,27.5,26,False
485,5/1/2022,7343,467,Crop Top,2XXGI,1.0,41.4,34.9,30,False
486,5/1/2022,7766,468,Jeans,FV49E,1.0,70.2,46.4,37,False
487,5/1/2022,7766,468,T-shirt,UNJKW,1.0,21.1,14.7,37,False
488,5/1/2022,7766,468,Hoodie,DLFQW,1.0,41.9,27.5,37,False
489,5/1/2022,8713,471,Shorts,OEJ4F,1.0,24.9,19.9,42,False
490,5/1/2022,8713,471,Shorts,WJSXR,1.0,42.1,35.9,42,False
491,5/1/2022,8713,471,Dress shirt,UIANJ,1.0,82.9,70.1,42,False
492,5/1/2022,8713,471,Bomber jacket,09LL9,1.0,27.6,16.6,42,False
493,5/1/2022,8713,471,Bomber jacket,4ZFSH,1.0,33.0,20.1,42,False
494,5/1/2022,8713,471,Shorts,67D07,1.0,33.8,26.7,42,False
495,5/1/2022,5054,472,Blazer,CVEB3,1.0,100.0,66.2,41,False
496,5/1/2022,6770,473,Dresses,DP4O9,1.0,165.6,123.9,53,False
498,5/1/2022,8480,475,Dress shirt,6DCYD,2.0,146.4,60.2,45,False
499,5/1/2022,8480,475,Dress shirt,NOKHJ,2.0,222.6,86.9,45,False
500,5/1/2022,8480,475,Dress shirt,6LB6U,2.0,142.9,58.9,45,False
501,5/1/2022,4744,477,Cargo pants,DMJ70,1.0,57.3,42.5,42,False
502,5/1/2022,4744,477,Skirt,JXPYA,1.0,25.9,20.1,42,False
503,5/1/2022,8257,482,Skirt,YYYV8,1.0,120.0,81.0,48,False
504,5/1/2022,8257,482,T-shirt,QGK3S,1.0,56.9,38.5,48,False
505,5/1/2022,8257,482,Hat,PPR4D,1.0,49.6,37.8,48,False
506,5/1/2022,8257,482,Dress shirt,2IUD5,3.0,62.5,16.8,48,False
507,5/1/2022,8257,482,Dresses,6CDBD,1.0,300.3,226.7,48,False
508,5/1/2022,5106,483,Hoodie,F90L2,1.0,23.1,16.9,46,False
509,5/1/2022,8489,484,T-shirt,M6J9W,1.0,74.3,52.4,40,False
510,5/1/2022,4956,485,T-shirt,COWU2,1.0,44.3,29.8,31,False
511,5/1/2022,1710,486,Hoodie,KS95Q,3.0,160.0,34.3,55,False
512,5/1/2022,9199,487,Hoodie,EIX2K,2.0,72.5,24.2,55,False
513,5/1/2022,8783,488,Blazer,IFUHU,1.0,111.9,78.9,43,False
514,5/1/2022,124,491,Trench coat,ARZ2R,1.0,192.1,121.6,30,False
515,5/1/2022,6857,493,Sunglasses,69PF4,1.0,67.5,56.5,47,False
516,5/1/2022,6857,493,Hat,5HQN0,1.0,90.4,67.7,47,False
517,5/1/2022,6857,493,Dresses,DP4O9,1.0,165.6,123.9,47,False
518,5/1/2022,7304,495,Shoes,WG7HI,1.0,44.3,26.7,55,False
519,5/1/2022,5198,496,T-shirt,I36F2,1.0,42.3,30.6,46,False
520,5/1/2022,6725,497,T-shirt,EMJ1S,1.0,36.2,24.9,31,False
521,5/1/2022,2176,498,Shorts,58LSB,3.0,49.5,14.1,31,False
522,5/1/2022,2176,498,Hat,X9YT7,2.0,38.2,14.9,31,False
523,5/1/2022,366,500,Skirt,Q7IJI,1.0,67.5,53.1,54,False
524,5/1/2022,8324,501,T-shirt,UNJKW,1.0,21.1,14.7,46,False
525,5/1/2022,8410,502,Jeans,BKO3J,1.0,81.2,51.5,61,False
526,5/1/2022,6915,504,Cargo pants,DMJ70,1.0,57.3,42.5,53,False
527,5/1/2022,6915,504,T-shirt,85WDI,1.0,17.1,11.0,53,False
528,5/1/2022,368,506,T-shirt,JJLXQ,1.0,48.4,31.1,61,False
529,5/1/2022,368,506,Crop Top,L6L4O,1.0,96.3,82.3,61,False
530,5/1/2022,6742,507,Jeans,TGWSW,1.0,53.8,32.9,52,False
531,5/1/2022,8087,508,T-shirt,ZDSYK,1.0,17.1,12.3,25,False
532,5/1/2022,3500,510,T-shirt,JJLXQ,1.0,48.4,31.1,31,False
533,5/1/2022,5659,512,Hoodie,Y1JBL,1.0,55.6,38.3,50,False
534,5/1/2022,3470,516,T-shirt,JJLXQ,1.0,48.4,31.1,27,False
535,5/1/2022,3470,516,Jeans,E3PAN,1.0,83.2,51.7,27,False
536,5/1/2022,3470,516,T-shirt,UNJKW,1.0,21.1,14.7,27,False
537,5/1/2022,2701,517,T-shirt,UNJKW,1.0,21.1,14.7,44,False
538,5/1/2022,3665,520,Crop Top,MRE4J,1.0,33.4,28.1,60,False
539,5/1/2022,2573,521,Hoodie,BJ6WL,1.0,36.3,22.5,34,False
540,5/1/2022,6304,523,Hat,8LANJ,1.0,69.9,59.3,23,False
541,5/1/2022,6304,523,Shorts,NXWMB,1.0,36.5,30.0,23,False
542,5/1/2022,6304,523,Trench coat,GB9RX,1.0,97.5,60.4,23,False
543,5/1/2022,6304,523,Hoodie,0HYB2,1.0,55.6,35.1,23,False
544,5/1/2022,6237,524,Cargo pants,OV1P9,1.0,57.3,39.1,47,False
545,5/1/2022,275,525,T-shirt,COWU2,1.0,44.3,29.8,27,False
546,5/1/2022,275,525,T-shirt,UNJKW,1.0,21.1,14.7,27,False
547,5/1/2022,8243,526,Shoes,9VWB9,1.0,101.5,69.3,61,False
548,5/1/2022,3855,527,Trench coat,S1CW9,1.0,34.8,19.1,53,False
549,5/1/2022,3855,527,Hat,VGGTR,1.0,38.1,28.4,53,False
550,5/1/2022,3855,527,Shorts,4X8P4,1.0,51.9,39.2,53,False
551,5/1/2022,3855,527,Shorts,NXWMB,2.0,72.9,30.0,53,False
552,5/1/2022,8323,529,Hoodie,F90L2,1.0,23.1,16.9,59,False
553,5/1/2022,7988,530,Jeans,BKO3J,1.0,81.2,51.5,37,False
554,5/1/2022,7988,530,Jeans,VFM8G,1.0,45.0,28.8,37,False
555,5/1/2022,4402,531,Blazer,9Z2TM,1.0,85.6,50.6,27,False
556,5/1/2022,7211,532,Hat,8KQ9S,2.0,146.4,57.2,46,False
557,5/1/2022,7211,532,Dresses,5S43J,1.0,114.8,84.7,46,False
558,5/1/2022,7211,532,Cargo pants,JCYBN,1.0,53.8,35.9,46,False
559,5/1/2022,3596,533,T-shirt,9J5RX,1.0,81.8,57.5,34,False
560,5/1/2022,5223,535,Hoodie,XQBTK,1.0,23.7,15.8,33,False
561,5/1/2022,6525,537,Blazer,W8ANW,1.0,68.1,43.9,19,False
562,5/1/2022,653,541,Crop Top,LRWG4,1.0,169.3,131.7,39,False
563,5/1/2022,5535,542,Dress shirt,SJ0ZD,2.0,24.9,10.6,46,False
564,5/1/2022,5535,542,Sunglasses,B32W0,1.0,73.5,63.0,46,False
565,5/1/2022,5535,542,Dresses,HIR55,3.0,218.1,50.1,46,False
566,5/1/2022,4621,544,Skirt,O1X0L,1.0,60.7,45.2,50,False
567,5/1/2022,527,546,Sunglasses,KIVTJ,1.0,94.2,80.3,28,False
568,5/1/2022,5159,548,Bomber jacket,X59YE,1.0,175.4,119.3,41,False
569,5/1/2022,5159,548,Shorts,ZHY6C,2.0,40.6,16.7,41,False
570,5/1/2022,5159,548,Sunglasses,UO4JS,2.0,97.3,40.1,41,False
571,5/1/2022,5159,548,T-shirt,TL4WZ,1.0,40.0,27.2,41,False
572,5/1/2022,5159,548,Dresses,W85U8,3.0,157.5,37.7,41,False
573,5/1/2022,5159,548,Sunglasses,AA3Y0,2.0,79.4,34.1,41,False
574,5/1/2022,5159,548,Dress shirt,IONVH,2.0,149.7,62.9,41,False
575,5/1/2022,5159,548,Dresses,6CDBD,1.0,300.3,226.7,41,False
576,5/1/2022,2650,549,Blazer,LPLTZ,1.0,39.0,24.3,28,False
577,5/1/2022,2650,549,Hoodie,UN0SI,1.0,21.3,14.7,28,False
578,5/1/2022,6960,552,Hoodie,VWUC7,1.0,31.2,20.3,35,False
579,5/1/2022,6960,552,Blazer,RKP8J,1.0,27.5,18.1,35,False
580,5/1/2022,3859,553,Skirt,CZUZX,1.0,63.5,44.6,41,False
581,5/1/2022,2716,555,Jeans,BKO3J,1.0,81.2,51.5,41,False
582,5/1/2022,2320,556,Sunglasses,9LQGA,2.0,252.6,98.8,33,False
583,5/1/2022,2320,556,Shorts,F7FQ5,1.0,24.3,19.2,33,False
584,5/1/2022,3767,557,Cargo pants,GR6UE,1.0,41.6,29.0,65,False
585,5/1/2022,761,560,Skirt,JXPYA,1.0,25.9,20.1,35,False
586,5/1/2022,761,560,Hoodie,K9LA0,1.0,79.0,57.8,35,False
587,5/1/2022,2880,561,T-shirt,14V9T,1.0,34.1,21.7,37,False
588,5/1/2022,2880,561,Jeans,A2IXF,1.0,96.2,57.1,37,False
589,5/1/2022,6291,564,Skirt,CZUZX,1.0,63.5,44.6,45,False
590,5/1/2022,6291,564,Skirt,51OBI,1.0,67.5,48.8,45,False
591,5/1/2022,8641,566,Cargo pants,T940Z,1.0,113.7,75.8,32,False
592,5/1/2022,3149,568,Crop Top,7FGIM,1.0,72.9,55.5,39,False
593,5/1/2022,3149,568,T-shirt,TL4WZ,1.0,40.0,27.2,39,False
594,5/1/2022,3149,568,Shorts,4X8P4,1.0,51.9,39.2,39,False
595,5/1/2022,5016,572,Jeans,TZ8LC,1.0,62.7,42.1,31,False
596,5/1/2022,5016,572,Hoodie,DUV2Y,1.0,78.1,50.5,31,False
597,5/1/2022,5016,572,Hoodie,9AJZN,1.0,136.2,93.6,31,False
598,5/1/2022,5016,572,Crop Top,9TF6B,1.0,40.6,34.1,31,False
599,5/1/2022,7999,573,Skirt,CZUZX,1.0,63.5,44.6,49,False
600,5/1/2022,7999,573,Jeans,TZ8LC,1.0,62.7,42.1,49,False
601,5/1/2022,7999,573,Skirt,EAMZR,1.0,49.8,33.4,49,False
602,5/1/2022,7860,574,Skirt,51OBI,1.0,67.5,48.8,44,False
603,6/1/2022,4459,575,Shorts,F7FQ5,1.0,24.3,19.2,44,False
604,6/1/2022,4459,575,Shorts,OGKA9,2.0,76.2,32.5,44,False
605,6/1/2022,17,576,Dresses,J8DD7,2.0,76.7,25.5,26,False
606,6/1/2022,17,576,Hat,X9YT7,1.0,19.0,14.9,26,False
607,6/1/2022,5867,577,Shoes,2NYLG,1.0,63.5,38.3,33,False
608,6/1/2022,117,579,Hoodie,DUWYY,1.0,41.9,27.9,63,False
609,6/1/2022,4223,581,T-shirt,H87RV,1.0,60.0,37.2,66,False
610,6/1/2022,1053,582,Cargo pants,JCYBN,1.0,53.8,35.9,40,False
611,6/1/2022,2738,583,T-shirt,4A2M0,1.0,70.2,47.8,38,False
612,6/1/2022,1950,584,Dresses,6CDBD,1.0,300.3,226.7,20,False
613,6/1/2022,3990,586,Cargo pants,SWPY7,1.0,45.0,29.7,32,False
614,6/1/2022,3990,586,Cargo pants,H0HV3,1.0,56.2,38.9,32,False
615,6/1/2022,5318,588,Blazer,A59HR,1.0,31.2,21.9,41,False
616,6/1/2022,3778,589,Cargo pants,VVOG7,1.0,63.5,44.1,22,False
617,6/1/2022,3183,591,Hoodie,Y1JBL,1.0,55.6,38.3,41,False
618,6/1/2022,5672,592,Skirt,5RJIZ,1.0,47.7,36.0,46,False
619,6/1/2022,133,595,T-shirt,IYY6V,1.0,43.7,29.6,47,False
620,6/1/2022,8163,597,Jeans,K38PQ,1.0,96.2,56.9,43,False
621,6/1/2022,6678,600,Jeans,CERTN,1.0,64.0,40.4,47,False
622,6/1/2022,6678,600,T-shirt,85WDI,1.0,17.1,11.0,47,False
623,6/1/2022,8328,602,T-shirt,I36F2,1.0,42.3,30.6,58,False
624,6/1/2022,9296,603,T-shirt,FUPBO,1.0,74.3,49.5,32,False
625,6/1/2022,8491,605,Skirt,CZUZX,1.0,63.5,44.6,52,False
626,6/1/2022,8491,605,Jeans,BK9BM,1.0,48.1,32.5,52,False
627,6/1/2022,8491,605,Jeans,D2QSU,1.0,49.4,31.1,52,False
628,6/1/2022,3483,606,Hoodie,F90L2,1.0,23.1,16.9,21,False
629,6/1/2022,3340,607,T-shirt,QGK3S,2.0,113.7,38.5,34,False
630,6/1/2022,3340,607,Dresses,ZZM1A,3.0,195.2,45.9,34,False
631,6/1/2022,3340,607,Bomber jacket,20XCP,1.0,158.3,102.3,34,False
632,6/1/2022,9635,608,Hoodie,DUWYY,1.0,41.9,27.9,35,False
633,6/1/2022,6179,609,Cargo pants,JCYBN,1.0,53.8,35.9,35,False
634,6/1/2022,8418,612,Dress shirt,W53F2,3.0,36.5,9.9,56,False
635,6/1/2022,8418,612,Hat,O88MP,1.0,127.9,105.1,56,False
636,6/1/2022,8418,612,Dresses,J8DD7,2.0,76.7,25.5,56,False
637,6/1/2022,4131,614,T-shirt,UQC6F,1.0,17.7,11.6,48,False
638,6/1/2022,3648,616,Blazer,IFUHU,1.0,111.9,78.9,40,False
639,6/1/2022,6501,617,T-shirt,V36PA,1.0,32.1,22.4,28,False
640,6/1/2022,6501,617,T-shirt,EMJ1S,1.0,36.2,24.9,28,False
641,6/1/2022,2988,619,Shoes,GQH4S,1.0,105.7,71.5,37,False
642,6/1/2022,3687,620,Cargo pants,OV1P9,1.0,57.3,39.1,25,False
644,6/1/2022,2820,622,Dress shirt,HZEFW,3.0,223.8,62.9,33,False
645,6/1/2022,4155,623,Skirt,WHCNY,1.0,58.7,45.6,38,False
646,6/1/2022,4155,623,Skirt,FY50B,1.0,61.3,41.1,38,False
647,6/1/2022,7882,624,Hoodie,KV45X,1.0,20.6,14.0,50,False
648,6/1/2022,2917,625,T-shirt,ZDSYK,1.0,17.1,12.3,56,False
649,6/1/2022,8152,626,Jeans,E3PAN,1.0,83.2,51.7,33,False
650,6/1/2022,3551,629,Dress shirt,HZEFW,1.0,74.6,62.9,38,False
651,6/1/2022,3551,629,Shorts,24RYV,1.0,30.0,22.4,38,False
652,6/1/2022,8332,630,T-shirt,UNJKW,1.0,21.1,14.7,44,False
653,6/1/2022,1473,632,Cargo pants,OV1P9,2.0,114.6,39.1,41,False
654,6/1/2022,8645,633,Jeans,E3PAN,1.0,83.2,51.7,49,False
655,6/1/2022,8645,634,Skirt,EAMZR,1.0,49.8,33.4,49,False
656,6/1/2022,9056,636,Cargo pants,MNLPC,1.0,50.0,36.7,62,False
657,6/1/2022,5020,638,Skirt,51OBI,1.0,67.5,48.8,47,False
658,6/1/2022,610,639,Jeans,XJLWY,1.0,48.1,29.4,43,False
659,6/1/2022,5207,640,Skirt,1XG54,1.0,67.5,47.2,58,False
660,6/1/2022,5207,640,Cargo pants,OV1P9,1.0,57.3,39.1,58,False
661,6/1/2022,638,641,Cargo pants,IPVE6,1.0,45.0,28.2,62,False
662,6/1/2022,3000,646,Skirt,UQVDB,1.0,87.9,67.2,49,False
663,6/1/2022,3587,649,Skirt,55G22,2.0,114.6,43.7,55,False
664,6/1/2022,9562,650,Skirt,BCE9N,1.0,76.3,52.6,46,False
665,6/1/2022,600,654,Skirt,9STQJ,1.0,82.5,58.7,60,False
666,6/1/2022,4853,655,Cargo pants,1MR3E,1.0,94.0,69.7,51,False
667,6/1/2022,4853,655,Hoodie,EVU5M,1.0,68.1,43.2,51,False
668,6/1/2022,2112,657,Skirt,Q4ZAD,1.0,79.8,56.3,24,False
669,6/1/2022,2903,660,Cargo pants,H0HV3,1.0,56.2,38.9,41,False
